currentTime,batteryState,protect,projection,purifier,round,battery,voltage,electricity,duration
2016/05/12 10:46:38,0,19000,false,true,false,96%,25998MV,591MA,00:47:29
2016/05/12 10:46:57,0,19000,false,true,false,96%,25998MV,608MA,00:47:47
2016/05/12 10:47:08,0,19000,false,true,false,96%,25998MV,610MA,00:47:59
2016/05/12 10:47:27,0,19000,false,true,false,96%,25998MV,597MA,00:48:17
2016/05/12 10:47:38,0,19000,false,true,false,96%,25998MV,589MA,00:48:29
2016/05/12 10:47:57,0,19000,false,true,false,96%,25998MV,613MA,00:48:47
2016/05/12 10:48:08,0,19000,false,true,false,96%,25998MV,589MA,00:48:59
2016/05/12 10:48:27,0,19000,false,true,false,96%,25998MV,595MA,00:49:17
2016/05/12 10:48:38,0,19000,false,true,false,96%,25998MV,613MA,00:49:29
2016/05/12 10:48:57,0,19000,false,true,false,96%,25998MV,602MA,00:49:47
2016/05/12 10:49:08,0,19000,false,true,false,96%,25998MV,600MA,00:49:59
2016/05/12 10:49:27,0,19000,false,true,false,96%,25998MV,597MA,00:50:17
2016/05/12 10:49:38,0,19000,false,true,false,96%,25977MV,619MA,00:50:29
2016/05/12 10:49:57,0,19000,false,true,false,96%,25998MV,608MA,00:50:47
2016/05/12 10:50:08,0,19000,false,true,false,96%,25998MV,582MA,00:50:59
2016/05/12 10:50:27,0,19000,false,true,false,96%,25998MV,600MA,00:51:17
2016/05/12 10:50:38,0,19000,false,true,false,96%,25998MV,606MA,00:51:29
2016/05/12 10:50:57,0,19000,false,true,false,96%,25998MV,582MA,00:51:47
2016/05/12 10:51:08,0,19000,false,true,false,96%,25998MV,602MA,00:51:59
2016/05/12 10:51:27,0,19000,false,true,false,96%,25977MV,610MA,00:52:17
2016/05/12 10:51:38,0,19000,false,true,false,96%,25998MV,595MA,00:52:29
2016/05/12 10:51:57,0,19000,false,true,false,96%,25998MV,606MA,00:52:47
2016/05/12 10:52:08,0,19000,false,true,false,96%,25998MV,597MA,00:52:59
2016/05/12 10:52:27,0,19000,false,true,false,96%,25977MV,608MA,00:53:17
2016/05/12 10:52:38,0,19000,false,true,false,96%,25998MV,597MA,00:53:29
2016/05/12 10:52:57,0,19000,false,true,false,96%,25977MV,600MA,00:53:47
2016/05/12 10:53:08,0,19000,false,true,false,96%,25977MV,608MA,00:53:59
2016/05/12 10:53:27,0,19000,false,true,false,96%,25977MV,608MA,00:54:17
2016/05/12 10:53:38,0,19000,false,true,false,96%,25977MV,604MA,00:54:29
2016/05/12 10:53:57,0,19000,false,true,false,96%,25977MV,600MA,00:54:47
2016/05/12 10:54:08,0,19000,false,true,false,96%,25977MV,617MA,00:54:59
2016/05/12 10:54:27,0,19000,false,true,false,96%,25977MV,613MA,00:55:17
2016/05/12 10:54:38,0,19000,false,true,false,96%,25977MV,604MA,00:55:29
2016/05/12 10:54:57,0,19000,false,true,false,96%,25977MV,597MA,00:55:47
2016/05/12 10:55:08,0,19000,false,true,false,96%,25977MV,593MA,00:55:59
2016/05/12 10:55:27,0,19000,false,true,false,96%,25977MV,615MA,00:56:17
2016/05/12 10:55:38,0,19000,false,true,false,96%,25977MV,593MA,00:56:29
2016/05/12 10:55:57,0,19000,false,true,false,96%,25977MV,589MA,00:56:47
2016/05/12 10:56:08,0,19000,false,true,false,96%,25977MV,608MA,00:56:59
2016/05/12 10:56:27,0,19000,false,true,false,96%,25977MV,615MA,00:57:17
2016/05/12 10:56:38,0,19000,false,true,false,96%,25977MV,595MA,00:57:29
2016/05/12 10:56:57,0,19000,false,true,false,96%,25977MV,604MA,00:57:47
2016/05/12 10:57:08,0,19000,false,true,false,96%,25977MV,619MA,00:57:59
2016/05/12 10:57:27,0,19000,false,true,false,96%,25977MV,624MA,00:58:17
2016/05/12 10:57:38,0,19000,false,true,false,96%,25977MV,593MA,00:58:29
2016/05/12 10:57:57,0,19000,false,true,false,96%,25977MV,589MA,00:58:47
2016/05/12 10:58:08,0,19000,false,true,false,96%,25977MV,613MA,00:58:59
2016/05/12 10:58:27,0,19000,false,true,false,96%,25977MV,615MA,00:59:17
2016/05/12 10:58:38,0,19000,false,true,false,96%,25977MV,597MA,00:59:29
2016/05/12 10:58:57,0,19000,false,true,false,96%,25956MV,628MA,00:59:47
2016/05/12 10:59:08,0,19000,false,true,false,96%,25977MV,619MA,00:59:59
2016/05/12 10:59:27,0,19000,false,true,false,96%,25956MV,610MA,01:00:17
2016/05/12 10:59:38,0,19000,false,true,false,96%,25977MV,617MA,01:00:29
2016/05/12 10:59:57,0,19000,false,true,false,96%,25956MV,608MA,01:00:47
2016/05/12 11:00:08,0,19000,false,true,false,96%,25956MV,617MA,01:00:59
2016/05/12 11:00:27,0,19000,false,true,false,96%,25977MV,610MA,01:01:17
2016/05/12 11:00:38,0,19000,false,true,false,96%,25977MV,600MA,01:01:29
2016/05/12 11:00:57,0,19000,false,true,false,96%,25977MV,604MA,01:01:47
2016/05/12 11:01:08,0,19000,false,true,false,96%,25956MV,619MA,01:01:59
2016/05/12 11:01:27,0,19000,false,true,false,96%,25977MV,613MA,01:02:17
2016/05/12 11:01:38,0,19000,false,true,false,96%,25977MV,597MA,01:02:29
2016/05/12 11:01:57,0,19000,false,true,false,96%,25956MV,608MA,01:02:47
2016/05/12 11:02:08,0,19000,false,true,false,96%,25956MV,602MA,01:02:59
2016/05/12 11:02:27,0,19000,false,true,false,96%,25956MV,602MA,01:03:17
2016/05/12 11:02:38,0,19000,false,true,false,96%,25956MV,593MA,01:03:29
2016/05/12 11:02:57,0,19000,false,true,false,96%,25956MV,604MA,01:03:47
2016/05/12 11:03:08,0,19000,false,true,false,96%,25956MV,615MA,01:03:59
2016/05/12 11:03:27,0,19000,false,true,false,96%,25956MV,613MA,01:04:17
2016/05/12 11:03:38,0,19000,false,true,false,96%,25956MV,591MA,01:04:29
2016/05/12 11:03:57,0,19000,false,true,false,96%,25956MV,600MA,01:04:47
2016/05/12 11:04:08,0,19000,false,true,false,96%,25956MV,615MA,01:04:59
2016/05/12 11:04:27,0,19000,false,true,false,96%,25956MV,597MA,01:05:17
2016/05/12 11:04:38,0,19000,false,true,false,96%,25956MV,600MA,01:05:29
2016/05/12 11:04:57,0,19000,false,true,false,96%,25956MV,597MA,01:05:47
2016/05/12 11:05:08,0,19000,false,true,false,96%,25956MV,600MA,01:05:59
2016/05/12 11:05:27,0,19000,false,true,false,96%,25956MV,608MA,01:06:17
2016/05/12 11:05:38,0,19000,false,true,false,96%,25956MV,597MA,01:06:29
2016/05/12 11:05:57,0,19000,false,true,false,96%,25956MV,593MA,01:06:47
2016/05/12 11:06:08,0,19000,false,true,false,96%,25956MV,602MA,01:06:59
2016/05/12 11:06:27,0,19000,false,true,false,96%,25956MV,602MA,01:07:17
2016/05/12 11:06:38,0,19000,false,true,false,96%,25956MV,619MA,01:07:29
2016/05/12 11:06:57,0,19000,false,true,false,96%,25956MV,606MA,01:07:47
2016/05/12 11:07:08,0,19000,false,true,false,96%,25956MV,604MA,01:07:59
2016/05/12 11:07:27,0,19000,false,true,false,96%,25956MV,610MA,01:08:17
2016/05/12 11:07:38,0,19000,false,true,false,96%,25956MV,617MA,01:08:29
2016/05/12 11:07:57,0,19000,false,true,false,96%,25956MV,608MA,01:08:47
2016/05/12 11:08:08,0,19000,false,true,false,96%,25956MV,597MA,01:08:59
2016/05/12 11:08:27,0,19000,false,true,false,96%,25956MV,604MA,01:09:17
2016/05/12 11:08:38,0,19000,false,true,false,96%,25956MV,604MA,01:09:29
2016/05/12 11:08:57,0,19000,false,true,false,96%,25956MV,593MA,01:09:47
2016/05/12 11:09:08,0,19000,false,true,false,96%,25956MV,595MA,01:09:59
2016/05/12 11:09:27,0,19000,false,true,false,96%,25956MV,595MA,01:10:17
2016/05/12 11:09:38,0,19000,false,true,false,96%,25956MV,608MA,01:10:29
2016/05/12 11:09:57,0,19000,false,true,false,96%,25956MV,600MA,01:10:47
2016/05/12 11:10:08,0,19000,false,true,false,96%,25956MV,597MA,01:10:59
2016/05/12 11:10:27,0,19000,false,true,false,96%,25956MV,604MA,01:11:17
2016/05/12 11:10:38,0,19000,false,true,false,96%,25956MV,597MA,01:11:29
2016/05/12 11:10:57,0,19000,false,true,false,96%,25956MV,591MA,01:11:47
2016/05/12 11:11:08,0,19000,false,true,false,96%,25956MV,600MA,01:11:59
2016/05/12 11:11:27,0,19000,false,true,false,96%,25956MV,597MA,01:12:17
2016/05/12 11:11:38,0,19000,false,true,false,96%,25956MV,626MA,01:12:29
2016/05/12 11:11:57,0,19000,false,true,false,96%,25956MV,593MA,01:12:47
2016/05/12 11:12:08,0,19000,false,true,false,96%,25956MV,582MA,01:12:59
2016/05/12 11:12:27,0,19000,false,true,false,96%,25956MV,619MA,01:13:17
2016/05/12 11:12:38,0,19000,false,true,false,96%,25956MV,610MA,01:13:29
2016/05/12 11:12:57,0,19000,false,true,false,96%,25956MV,602MA,01:13:47
2016/05/12 11:13:08,0,19000,false,true,false,96%,25956MV,589MA,01:13:59
2016/05/12 11:13:27,0,19000,false,true,false,96%,25956MV,600MA,01:14:17
2016/05/12 11:13:38,0,19000,false,true,false,96%,25956MV,589MA,01:14:29
2016/05/12 11:13:57,0,19000,false,true,false,96%,25956MV,582MA,01:14:47
2016/05/12 11:14:08,0,19000,false,true,false,96%,25956MV,606MA,01:14:59
2016/05/12 11:14:27,0,19000,false,true,false,96%,25956MV,610MA,01:15:17
2016/05/12 11:14:38,0,19000,false,true,false,96%,25956MV,604MA,01:15:29
2016/05/12 11:14:57,0,19000,false,true,false,96%,25956MV,610MA,01:15:47
2016/05/12 11:15:08,0,19000,false,true,false,96%,25956MV,600MA,01:15:59
2016/05/12 11:15:27,0,19000,false,true,false,96%,25956MV,582MA,01:16:17
2016/05/12 11:15:38,0,19000,false,true,false,96%,25956MV,604MA,01:16:29
2016/05/12 11:15:57,0,19000,false,true,false,96%,25956MV,617MA,01:16:47
2016/05/12 11:16:08,0,19000,false,true,false,96%,25956MV,600MA,01:16:59
2016/05/12 11:16:27,0,19000,false,true,false,96%,25935MV,610MA,01:17:17
2016/05/12 11:16:38,0,19000,false,true,false,96%,25956MV,595MA,01:17:29
2016/05/12 11:16:57,0,19000,false,true,false,96%,25935MV,602MA,01:17:47
2016/05/12 11:17:08,0,19000,false,true,false,96%,25935MV,604MA,01:17:59
2016/05/12 11:17:27,0,19000,false,true,false,96%,25935MV,608MA,01:18:17
2016/05/12 11:17:38,0,19000,false,true,false,96%,25935MV,613MA,01:18:29
2016/05/12 11:17:57,0,19000,false,true,false,96%,25935MV,595MA,01:18:47
2016/05/12 11:18:08,0,19000,false,true,false,96%,25935MV,610MA,01:18:59
2016/05/12 11:18:27,0,19000,false,true,false,96%,25935MV,606MA,01:19:17
2016/05/12 11:18:38,0,19000,false,true,false,96%,25935MV,621MA,01:19:29
2016/05/12 11:18:57,0,19000,false,true,false,96%,25935MV,600MA,01:19:47
2016/05/12 11:19:08,0,19000,false,true,false,96%,25935MV,597MA,01:19:59
2016/05/12 11:19:27,0,19000,false,true,false,96%,25935MV,606MA,01:20:17
2016/05/12 11:19:39,0,19000,false,true,false,96%,25935MV,595MA,01:20:29
2016/05/12 11:19:57,0,19000,false,true,false,96%,25935MV,597MA,01:20:47
2016/05/12 11:20:09,0,19000,false,true,false,96%,25935MV,606MA,01:20:59
2016/05/12 11:20:27,0,19000,false,true,false,96%,25935MV,591MA,01:21:17
2016/05/12 11:20:39,0,19000,false,true,false,96%,25935MV,600MA,01:21:29
2016/05/12 11:20:57,0,19000,false,true,false,96%,25935MV,610MA,01:21:47
2016/05/12 11:21:09,0,19000,false,true,false,96%,25935MV,597MA,01:21:59
2016/05/12 11:21:27,0,19000,false,true,false,96%,25935MV,604MA,01:22:17
